userName,score,content,sentiment,cleaned_text
A Google user,5,This is very beautiful App. I like this app 🤩😍♥️♥️🇧🇩.,Positive,beautiful app like app
A Google user,5,Perfect 🥰,Positive,perfect
A Google user,5,Duolingo is by far the most fun way to learn a language. Keep it up duo.,Positive,duolingo far fun way learn language keep duo
A Google user,4,well my journey so far is great but don't know how to write Japanese because by language cause is if they can find a way for us to learn it quickly I will be very happy duolingo🥰🥰,Positive,well journey far great know write japanese language cause find way us learn quickly happy duolingo
A Google user,5,Love it but sometimes i cant do some exercises,Positive,love sometimes cant exercises
A Google user,1,Will Italian ever get A2? It's been several months without a new lesson,Negative,italian ever get a2 several months without new lesson
A Google user,5,I love it it's very good and helps you with math even making it fun and more interesting as well as fun 😁,Positive,love good helps math even making fun interesting well fun
A Google user,5,"""Duolingo is an incredible language-learning platform! I've been using Duolingo for months and I've seen significant improvement in my english skills. The app is engaging, interactive, and fun, making learning feel like a game. The bite-sized lessons are perfect for busy schedules, and the variety of exercises keeps me motivated. I also appreciate the focus on practical, conversational skills",Positive,duolingo incredible language learning platform using duolingo months seen significant improvement english skills app engaging interactive fun making learning feel like game bite sized lessons perfect busy schedules variety exercises keeps motivated also appreciate focus practical conversational skills
A Google user,4,Duolingo is a language learning platform which is very helpful in learning language and communicating. It has contributed a lot in my life in learning language. Thanks duoilingo😊,Positive,duolingo language learning platform helpful learning language communicating contributed lot life learning language thanks duoilingo
A Google user,3,very nice,Neutral,nice
A Google user,2,"I am currently learning German and improving my English at an intermediate level. I’ve noticed that the Duolingo AI video call feature is available on Android in several countries, but unfortunately, it is not yet accessible in India. Given that around 70% of people in India use Android devices due to their affordability, many users are unable to access this valuable feature to practice their speaking skills. In contrast, only a small percentage of people use iPhones.",Negative,currently learning german improving english intermediate level noticed duolingo ai video call feature available android several countries unfortunately yet accessible india given around 70 people india use android devices due affordability many users unable access valuable feature practice speaking skills contrast small percentage people use iphones
A Google user,5,Great way to learn a language.,Positive,great way learn language
A Google user,5,very easy to learn languages from Duolingo thank you YouTube form recommend,Positive,easy learn languages duolingo thank youtube form recommend
A Google user,5,wow,Positive,wow
A Google user,5,Best,Positive,best
A Google user,5,It’s good,Positive,good
A Google user,5,Best application for learning and mastering languages,Positive,best application learning mastering languages
A Google user,5,It is a fun learning app for us,Positive,fun learning app us
A Google user,3,Great vocabulary builder but bad at explaining mistakes unless you pay. Also not all descriptions fully explain tenses or the actual sentence you put together.,Neutral,great vocabulary builder bad explaining mistakes unless pay also descriptions fully explain tenses actual sentence put together
A Google user,5,"Excellent in every way! (Duo, please don't hurt my family. I swear I'll do my lesson)",Positive,excellent every way duo please hurt family swear lesson
A Google user,5,the best,Positive,best
A Google user,5,"I Love it so much I hope its getting famous, I Love you 😅",Positive,love much hope getting famous love
A Google user,5,Sigma bird teach me german 🇩🇪🇩🇪👍👍,Positive,sigma bird teach german
A Google user,5,Very helpful app for learning english 👍,Positive,helpful app learning english
A Google user,5,thats fun but not so good for learning grammar,Positive,thats fun good learning grammar
A Google user,5,this app help me to improve my English and Korean also .I am so great full 😌 🙌,Positive,app help improve english korean also great full
A Google user,5,fun,Positive,fun
A Google user,4,perfect,Positive,perfect
A Google user,5,"having a great time learning Spanish, a trip out of the country reignited my spirit to be a linguist and. Duolingo has been fantastic, I will say the free version with lives and having to wait to continue after making unavoidable mistakes because your learning. Can be discouraging however they gave me a free trial to start and I've found it to be worth it if I'm willing to commit the time and learn. all said good app maybe I'll come back and write another in Spanish when I've learned it",Positive,great time learning spanish trip country reignited spirit linguist duolingo fantastic say free version lives wait continue making unavoidable mistakes learning discouraging however gave free trial start found worth willing commit time learn said good app maybe come back write another spanish learned
